,別表,,,,,
,,医薬品添加物成分の記載名称リスト,,,,
,,(医薬品添加物事典収載成分),,,,

,,,,,（注１）　成分コードは、FD申請コードを優先している。,
,,,,,（注２）　注射剤については、分量に影響する簡略名は不可とする。,
,,,,,（注３）　日本薬局方品目については、別名も可とする。,
,,,,,"（注４）　アルコールを含有するいわゆるドリンク剤に関するエタノールの記載名は、
　　　　　昭和５９年６月２８日付日薬連発第３３４号に従う。",

,,　　　　　　　　　　　　　　日 本 製 薬 団 体 連 合 会,,,,
,,　　　　　　　　　　　　　　協力：日本医薬品添加剤協会,,,,
,,                                 平 成 １４ 年 ３ 月 １３ 日,,,,
№,成分コード,添加物事典名,複数成分記載(*),"日局収載
(*)",記載名称,
,,,,,モノステアリン酸ポリオキシエチレンソルビタン,ステアリン酸ポリオキシエチレンソルビタン
586,109239,セチルアルコール脂肪酸エステル,,,セチルアルコール脂肪酸エステル,
587,106629,セチル硫酸ナトリウム,,,セチル硫酸ナトリウム,セチル硫酸Na
588,101163,石灰水,,,石灰水,石灰
589,106323,石灰石粒,,,石灰石粒,石灰石
590,500255,石けん用素地,,,石けん用素地,
591,120119,セッコウ,,　 ＊,セッコウ,
592,101316,セトステアリルアルコール,,,セトステアリルアルコール,
593,120044,セトステアリルアルコール・セトステアリル硫酸ナトリウム混合物,＊,,セトステアリルアルコール,
,,,,,セトステアリル硫酸ナトリウム,セトステアリル硫酸Na
594,120045,セトステアリルアルコール・ラウリル硫酸ナトリウム混合物,＊,,セトステアリルアルコール,
,,,,＊,ラウリル硫酸ナトリウム,ラウリル硫酸Na
595,110239,セトマクロゴール１０００,,,セトマクロゴール１０００,セトマクロゴール
596,110240,セバシン酸ジイソプロピル,,,セバシン酸ジイソプロピル,
597,110241,セバシン酸ジエチル,,,セバシン酸ジエチル,
598,1382,ゼラチン,,　 ＊,ゼラチン,
599,107754,ゼラチン加水分解物,,,ゼラチン加水分解物,
600,106230,セラック,,,セラック,
601,101307,セレシン,,,セレシン,
602,120121,センブリ,,　 ＊,センブリ,
603,111081,疎水性軽質無水ケイ酸,,,疎水性軽質無水ケイ酸,疎水性無水ケイ酸
604,106895,ソヨウ末,,,ソヨウ末,ソヨウ
605,5800,ソルビタン脂肪酸エステル,,,ソルビタン脂肪酸エステル,
606,2244,Ｄ－ソルビトール,, 　＊,Ｄ－ソルビトール,
607,2245,Ｄ－ソルビトール液,,　 ＊,Ｄ－ソルビトール液,Ｄ－ソルビトール
608,5803,ソルビン酸,,,ソルビン酸,
609,105522,ソルビン酸カリウム,,,ソルビン酸カリウム,ソルビン酸K
610,109395,ソルベントナフサ,,,ソルベントナフサ,
611,6002,第三リン酸カルシウム,,,第三リン酸カルシウム,
612,120275,ダイズ硬化油,,,ダイズ硬化油,大豆硬化油
613,120007,ダイズ油,,　 ＊,ダイズ油,大豆油
614,101675,大豆油不けん化物,,,大豆油不けん化物,ダイズ油不けん化物
615,106893,大豆レシチン,,,大豆レシチン,ダイズレシチン
616,107104,タイソウ末,,,タイソウ末,タイソウ
617,6003,脱脂粉乳,,,脱脂粉乳,
618,1391,脱脂綿,,   ＊,脱脂綿,
619,999999,タラクサ根・草乾燥エキス,,,タラクサ根・草乾燥エキス,タラクサ根・草エキス
620,1393,タルク,,   ＊,タルク,
621,100513,炭酸アンモニウム,,,炭酸アンモニウム,
622,2251,炭酸カリウム,,   ＊,炭酸カリウム,炭酸K
623,101144,炭酸カルシウム,,,炭酸カルシウム,炭酸Ca
624,105490,炭酸水素カリウム,,,炭酸水素カリウム,炭酸水素K
625,1395,炭酸水素ナトリウム,,   ＊,炭酸水素ナトリウム,炭酸水素Na
626,2252,炭酸ナトリウム,,   ＊,炭酸ナトリウム,炭酸Na
627,105631,炭酸プロピレン,,,炭酸プロピレン,
628,1397,炭酸マグネシウム,,   ＊,炭酸マグネシウム,炭酸Mg
629,1399,単シロップ,,   ＊,単シロップ,白糖
630,2143,弾性コロジオン,＊,,コロジオン,
,,,,   ＊,ヒマシ油,
631,1400,単軟膏(Ａ、Ｂのいずれかで記載する),Ａ,   ＊,単軟膏(ミツロウ、植物油),
,,,Ｂ＊,   ＊,ミツロウ,
,,,,,植物油（植物名を具体的に明記すること）,
632,1401,タンニン酸,,   ＊,タンニン酸,
633,6004,ダンマルゴム,,,ダンマルゴム,
634,109787,"チェリーフレーバー(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、プロピレングリコール、グリセリン、エタノール,
,,,Ｂ＊,,チェリーフレーバー(香料、プロピレングリコール、グリセリン、エタノール),
,,,Ｃ＊,,香料,
,,,,   ＊,プロピレングリコール,
,,,,   ＊,グリセリン,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
635,107258,チオグリコール酸,,,チオグリコール酸,
636,106769,チオグリコール酸ナトリウム,,,チオグリコール酸ナトリウム,チオグリコール酸Na
637,105525,チオシアン酸カリウム,,,チオシアン酸カリウム,チオシアン酸K
638,1407,チオ硫酸ナトリウム,, ＊,チオ硫酸ナトリウム,チオ硫酸Na
639,106770,チオリンゴ酸ナトリウム,,,チオリンゴ酸ナトリウム,チオリンゴ酸Na
640,1409,窒素,,   ＊,窒素,
641,1410,チメロサール,,,チメロサール,
642,1411,チモール,,　 ＊,チモール,
643,101459,中金箔,,,中金箔,
644,109201,中鎖脂肪酸トリグリセリド,,,中鎖脂肪酸トリグリセリド,
645,1342,注射用水,,　 ＊,注射用水,
646,104501,中性無水硫酸ナトリウム,,,中性無水硫酸ナトリウム,硫酸Na
647,111119,チョウジチンキ,＊,,チョウジチンキ,
,,,,　 ＊,エタノール,"エチルアルコール
アルコール"
648,1412,チョウジ油,, 　＊,チョウジ油,
649,111969,直鎖アルキルベンゼン,,,直鎖アルキルベンゼン,
650,109789,"チリフレーバー(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、エタノール,
,,,Ｂ＊,,チリフレーバー(香料、エタノール),
,,,Ｃ＊,,香料,
,,,,    ＊,エタノール,"エチルアルコール
アルコール"
651,2264,チンク油,＊,    ＊,酸化亜鉛,
,,,,,植物油（植物名を具体的に明記すること）,
652,1394,沈降炭酸カルシウム,,    ＊,沈降炭酸カルシウム,炭酸Ca

653,101345,チンピチンキ,＊,,チンピチンキ,
,,,,    ＊,エタノール,"エチルアルコール
アルコール"
654,2265,ツバキ油,,   ＊,ツバキ油,
655,109391,低級ニトロセルロース,,,低級ニトロセルロース,ニトロセルロース
656,120276,低重合ポリエチレン・低重合ポリプロピレン混合物,＊,,低重合ポリエチレン,
,,,,,低重合ポリプロピレン,
657,120332,低置換度カルボキシメチルスターチナトリウム,,,低置換度カルボキシメチルスターチナトリウム,カルボキシメチルスターチNa
658,2440,低置換度ヒドロキシプロピルセルロース,,   ＊,低置換度ヒドロキシプロピルセルロース,ヒドロキシプロピルセルロース
659,101750,デキストラン,,,デキストラン,
660,1418,デキストラン４０,,   ＊,デキストラン４０,デキストラン
661,1420,デキストラン７０,,   ＊,デキストラン７０,デキストラン
662,1422,デキストリン,,   ＊,デキストリン,
663,106646,デスオキシコール酸ナトリウム,,,デスオキシコール酸ナトリウム,デスオキシコール酸Na
664,107186,鉄粉,,,鉄粉,
665,500278,テトラオレイン酸ポリオキシエチレンソルビット,,,テトラオレイン酸ポリオキシエチレンソルビット,
666,101702,デヒドロ酢酸,,,デヒドロ酢酸,
667,6604,デヒドロ酢酸ナトリウム,,,デヒドロ酢酸ナトリウム,デヒドロ酢酸Na
668,120046,テルペン樹脂,,,テルペン樹脂,
669,2267,テレビン油,,　 ＊,テレビン油,
670,1239,天然ケイ酸アルミニウム,,   ＊,天然ケイ酸アルミニウム,ケイ酸Al
671,104455,天然ゴムラテックス,,,天然ゴムラテックス,ゴムラテックス
672,104457,天然ビタミンＥ,,,天然ビタミンＥ,ビタミンＥ
673,110069,デンプン（溶性）,,,デンプン（溶性）,デンプン
674,523154,デンプンリン酸エステルナトリウム,,,デンプンリン酸エステルナトリウム,デンプンリン酸エステルNa
675,120133,トウガラシ,,   ＊,トウガラシ,
676,2270,トウガラシチンキ,＊,   ＊,トウガラシチンキ,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
677,2269,トウガラシ末,,   ＊,トウガラシ末,トウガラシ
678,6800,銅クロロフィリンナトリウム,,,銅クロロフィリンナトリウム,銅クロロフィリンNa
679,101569,銅クロロフィル,,,銅クロロフィル,
680,110039,糖酸カルシウム,,,糖酸カルシウム,糖酸Ca
681,1436,トウヒチンキ,＊,   ＊,トウヒチンキ,
,,,,　 ＊,エタノール,"エチルアルコール
アルコール"
682,1434,トウヒ末,,,トウヒ末,トウヒ
683,104861,トウヒ油,,,トウヒ油,
684,101575,トウモロコシシロップ,,,トウモロコシシロップ,
685,1438,トウモロコシデンプン,,   ＊,トウモロコシデンプン,
686,120047,トウモロコシデンプン造粒物,,,トウモロコシデンプン造粒物,トウモロコシデンプン
687,111151,トウモロコシデンプン由来糖アルコール液,,,トウモロコシデンプン由来糖アルコール液,トウモロコシデンプン由来糖アルコール
688,2275,トウモロコシ油,,   ＊,トウモロコシ油,
689,111153,１号灯油 ,,,１号灯油 ,灯油 
690,6801,灯油,,,灯油,
691,1439,トコフェロール,,   ＊,トコフェロール,ビタミンＥ
692,109575,ｄ－δ－トコフェロール,,,ｄ－δ－トコフェロール,
693,109803,ドデシルベンゼンスルホン酸,,,ドデシルベンゼンスルホン酸,
694,106656,ドデシルベンゼンスルホン酸ナトリウム,,,ドデシルベンゼンスルホン酸ナトリウム,ドデシルベンゼンスルホン酸Na
695,111969,ドデシルベンゼン（ソフト）,,,ドデシルベンゼン（ソフト）,ドデシルベンゼン
696,2277,トラガント,,   ＊,トラガント,
697,2278,トラガント末,,   ＊,トラガント末,トラガント
698,4408,トリアセチン,,,トリアセチン,
699,109799,トリイソオクタン酸グリセリン,,,トリイソオクタン酸グリセリン,
700,502095,トリイソステアリン酸ポリオキシエチレングリセリル,,,トリイソステアリン酸ポリオキシエチレングリセリル,
701,107458,トリイソプロパノールアミン,,,トリイソプロパノールアミン,
702,1446,トリエタノールアミン,,,トリエタノールアミン,
703,120333,トリエタノールアミンリン酸エステルナトリウム液,,,トリエタノールアミンリン酸エステルナトリウム液,トリエタノールアミンリン酸エステルNa
704,107446,トリエチレングリコール,,,トリエチレングリコール,
705,106822,トリオレイン酸ソルビタン,,,トリオレイン酸ソルビタン,
706,108413,トリオレイン酸ポリオキシエチレンソルビタン（２０Ｅ．Ｏ．）,,,トリオレイン酸ポリオキシエチレンソルビタン（２０Ｅ．Ｏ．）,"トリオレイン酸ポリオキシエチレンソルビタン
ポリソルベート８５"
707,107427,トリカプリリン,,,トリカプリリン,

708,504248,トリ（カプリル・カプリン酸）グリセリド・トリステアリン酸グリセリド混合物,＊,,トリ（カプリル・カプリン酸）グリセリド,
,,,,,トリステアリン酸グリセリド,
709,111164,トリ（カプリル・カプリン酸）グリセリン,,,トリ（カプリル・カプリン酸）グリセリン,
710,107431,トリクロロエタン,,,トリクロロエタン,
711,106823,トリステアリン酸ソルビタン,,,トリステアリン酸ソルビタン,
712,502100,トリステアリン酸ポリオキシエチレンソルビタン,,,トリステアリン酸ポリオキシエチレンソルビタン,ポリソルベート６５
713,110280,トリス（ノニルフェニル）ホスファイト,,,トリス（ノニルフェニル）ホスファイト,
714,520810,トール油脂肪酸,,,トール油脂肪酸,
715,107480,トロメタモール,,,トロメタモール,
716,1455,豚脂,, 　＊,豚脂,
717,2281,ナタネ油,,   ＊,ナタネ油,
718,110284,ナトリウムホルムアルデヒドスルホキシレート,,,ナトリウムホルムアルデヒドスルホキシレート,ヒドロキシメタンスルフィン酸Na
719,100122,２－ナフトール,,,２－ナフトール,
720,7000,生ゴム,,,生ゴム,
721,2285,ニガキ末,,    ＊,ニガキ末,ニガキ
722,1463,ニコチン酸アミド,,    ＊,ニコチン酸アミド,
723,108526,ニコチン酸ベンジルエステル,,,ニコチン酸ベンジルエステル,
724,106564,二酸化ケイ素,,,二酸化ケイ素,
725,1465,二酸化炭素,,    ＊,二酸化炭素,
726,104611,ニトロセルロース,,,ニトロセルロース,
727,1468,乳酸,,    ＊,乳酸,
728,100452,乳酸アルミニウム,,,乳酸アルミニウム,乳酸Al
729,102240,乳酸エチル,,,乳酸エチル,
730,1469,乳酸カルシウム,,   ＊,乳酸カルシウム,乳酸Ca
731,999999,乳酸・グリコール酸共重合体（１：１）,,,乳酸・グリコール酸共重合体（１：１）,"乳酸・グリコール酸コポリマー
乳酸・グリコール酸共重合体"
732,101322,乳酸セチル,,,乳酸セチル,
733,106682,乳酸ナトリウム液,,,乳酸ナトリウム液,乳酸Na
734,1472,乳糖,,   ＊,乳糖,
735,120048,乳糖造粒物,＊,   ＊,乳糖,
,,,,   ＊,ヒドロキシプロピルセルロース,
736,2286,尿素,,   ＊,尿素,
737,111212,濃塩化ベンザルコニウム液５０,,   ＊,濃塩化ベンザルコニウム液５０,塩化ベンザルコニウム
738,1224,濃グリセリン,,   ＊,濃グリセリン,グリセリン
739,120334,濃縮混合トコフェロール,,,濃縮混合トコフェロール,混合トコフェロール
740,7801,ノニル酸ワニリルアミド,,,ノニル酸ワニリルアミド,ノニル酸バニリルアミド
741,120335,ノニルフェノキシポリオキシエチレンエタン硫酸エステルアンモニウム,,,ノニルフェノキシポリオキシエチレンエタン硫酸エステルアンモニウム,
742,108399,ノルマルブチルグリシジルエーテル,,,ノルマルブチルグリシジルエーテル,ブチルグリシジルエーテル
743,120277,ハイシスポリイソプレンゴム［分子量２９０００］,,,ハイシスポリイソプレンゴム［分子量２９０００］,ハイシスポリイソプレンゴム
744,120278,ハイシスポリイソプレンゴム［分子量４７０００］,,,ハイシスポリイソプレンゴム［分子量４７０００］,ハイシスポリイソプレンゴム
745,120279,ハイシスポリイソプレンゴム［分子量８４００００］,,,ハイシスポリイソプレンゴム［分子量８４００００］,ハイシスポリイソプレンゴム
746,999999,"パイナップル粉末香料 51357(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、プロピレングリコール、ベンジルアルコール,
,,,Ｂ＊,,パイナップル粉末香料 51357(デキストリン、酪酸エチル、プロピレングリコール、ベンジルアルコール、ヘキサン酸エチル、オクタル酸アリル、ヘキサン酸アリル、酢酸イソアミル、オクタン酸エチル),
,,,Ｃ＊,　 ＊,デキストリン
,,,,,酪酸エチル
,,,,　 ＊,プロピレングリコール
,,,,　 ＊,ベンジルアルコール
,,,,,ヘキサン酸エチル
,,,,,オクタン酸アリル
,,,,,ヘキサン酸アリル
,,,,,酢酸イソアミル
,,,,,オクタン酸エチル
747,999999,"パイナップル粉末香料 59492(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料
,,,Ｂ＊,,パイナップル粉末香料 59492(デキストリン、酪酸エチル、ヘキサン酸アリル、グレープフルーツ油、酢酸エチル、酢酸イソアミル)
,,,Ｃ＊,　 ＊,デキストリン
,,,,,酪酸エチル
,,,,,ヘキサン酸アリル
,,,,,グレープフルーツ油
,,,,,酢酸エチル
,,,,,酢酸イソアミル,
748,999999,梅肉エキス,,,梅肉エキス,
749,110595,パインオイル,,,パインオイル,
750,2234,白色セラック,,   ＊,白色セラック,セラック
751,1478,白色軟膏(Ａ、Ｂのいずれかで記載する),Ａ,   ＊,白色軟膏(サラシミツロウ、セスキオレイン酸ソルビタン、白色ワセリン),
,,,Ｂ＊,   ＊,サラシミツロウ,
,,,,   ＊,セスキオレイン酸ソルビタン,
,,,,   ＊,白色ワセリン,ワセリン
752,1734,白色ワセリン,,   ＊,白色ワセリン,ワセリン
753,500313,白糖,,   ＊,白糖,
754,111970,白糖・デンプン球状顆粒,＊,   ＊,精製白糖,白糖
,,,,   ＊,トウモロコシデンプン,
,,,,   ＊,バレイショデンプン,
755,102677,ハダカムギ緑葉エキス末,,,ハダカムギ緑葉エキス末,ハダカムギ葉汁
756,120062,ハダカムギ緑葉青汁乾燥粉末,,,ハダカムギ緑葉青汁乾燥粉末,ハダカムギ葉汁
757,120063,ハダカムギ緑葉抽出エキス,,,ハダカムギ緑葉抽出エキス,ハダカムギ葉エキス
758,110550,八アセチルしょ糖変性アルコール（50vol％）,＊,,八アセチルしょ糖,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
759,100220,八アセチルしょ糖変性アルコール（95vol％）,＊,,八アセチルしょ糖,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
760,120001,八アセチルしょ糖変性アルコール（99.5vol％）,＊,,八アセチルしょ糖,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
761,107777,八アセチルしょ糖変性アルコール（99vol％）,＊,,八アセチルしょ糖,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
762,500315,ハチミツ,,　 ＊,ハチミツ,
763,2290,ハッカ水,, 　＊,ハッカ水,ハッカ油
764,1488,ハッカ油,, 　＊,ハッカ油,
765,108544,ハードファット,,,ハードファット,
766,109829,"バニラフレーバー(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、ベンジルアルコール、バニリン、グリセリン、エタノール,
,,,Ｂ＊,,バニラフレーバー(香料、ベンジルアルコール、酢酸エチル、マルトール、バニリン、濃グリセリン、エタノール),
,,,Ｃ＊,,香料,
,,,, 　＊,ベンジルアルコール,
,,,,,酢酸エチル,
,,,,,マルトール,
,,,,,バニリン,
,,,, 　＊,濃グリセリン,グリセリン
,,,, 　＊,エタノール,"エチルアルコール
アルコール"
767,999999,"バニラ粉末香料 54286(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、ベンジルアルコール、バニリン,
,,,Ｂ＊,,バニラ粉末香料 54286(デキストリン、ベンジルアルコール、バニリン),
,,,Ｃ＊,　 ＊,デキストリン,
,,,,　 ＊,ベンジルアルコール,
,,,,,バニリン,
768,107548,バニリン,,,バニリン,
769,103117,パラオキシ安息香酸イソブチル,,,パラオキシ安息香酸イソブチル,"イソブチルパラベン
パラベン"
770,103134,パラオキシ安息香酸イソプロピル,,,パラオキシ安息香酸イソプロピル,"イソプロピルパラベン
パラベン"
771,2292,パラオキシ安息香酸エチル,,   ＊,パラオキシ安息香酸エチル,"エチルパラベン
パラベン"
772,2293,パラオキシ安息香酸ブチル,,　 ＊,パラオキシ安息香酸ブチル,"ブチルパラベン
パラベン"
773,2294,パラオキシ安息香酸プロピル,,    ＊,パラオキシ安息香酸プロピル,"プロピルパラベン
パラベン"
774,2295,パラオキシ安息香酸メチル,,　 ＊,パラオキシ安息香酸メチル,"メチルパラベン
パラベン"
775,1495,パラフィン,,   ＊,パラフィン,
776,1498,パラホルムアルデヒド,,   ＊,パラホルムアルデヒド,
777,520855,パール末,,,パール末,パール
778,104981,パルミチン酸,,,パルミチン酸,
779,122116,パルミチン酸アスコルビン酸,,,パルミチン酸アスコルビン酸,
780,103133,パルミチン酸イソプロピル,,,パルミチン酸イソプロピル,
781,101323,パルミチン酸セチル,,,パルミチン酸セチル,
782,109836,パルミチン酸デキストリン,,,パルミチン酸デキストリン,
783,1502,バレイショデンプン,,   ＊,バレイショデンプン,
784,102758,半消化体デンプン,,,半消化体デンプン,
785,1505,パントテン酸カルシウム,,   ＊,パントテン酸カルシウム,パントテン酸Ca
786,108952,ヒアルロン酸ナトリウム,,,ヒアルロン酸ナトリウム,ヒアルロン酸Na
787,999999,ビーガムニュートラル,,,ビーガムニュートラル,
788,110050,微結晶セルロース,,,微結晶セルロース,セルロース
789,3617,Ｌ－ヒスチジン,,,Ｌ－ヒスチジン,
790,109843,ビターエッセンス,,,ビターエッセンス,
791,120355,ビタチョコレート,,,ビタチョコレート,
792,100951,ビタベース,,,ビタベース,
793,102916,人血清アルブミン,,,人血清アルブミン,ヒト血清アルブミン
794,500600,ヒドロキシエチルエチレンジアミン三酢酸三ナトリウム液,,,ヒドロキシエチルエチレンジアミン三酢酸三ナトリウム液,ヒドロキシエチルエチレンジアミン三酢酸3Na
795,102993,ヒドロキシエチルセルロース,,,ヒドロキシエチルセルロース,
796,999999,4-(2-ヒドロキシエチル)-1-ピペラジンエタンスルホン酸,,,4-(2-ヒドロキシエチル)-1-ピペラジンエタンスルホン酸,
797,102991,ヒドロキシエチルメチルセルロース,,,ヒドロキシエチルメチルセルロース,
798,120049,Ｎ－ヒドロキシエチルラクトアミド液,,,Ｎ－ヒドロキシエチルラクトアミド液,Ｎ－ヒドロキシエチルラクトアミド
799,8205,ヒドロキシプロピルスターチ,,,ヒドロキシプロピルスターチ,ヒドロキシプロピルデンプン
800,2303,ヒドロキシプロピルセルロース,,   ＊,ヒドロキシプロピルセルロース,
801,8219,ヒドロキシプロピルメチルセルロース２２０８,,   ＊,ヒドロキシプロピルメチルセルロース２２０８,ヒドロキシプロピルメチルセルロース
802,8220,ヒドロキシプロピルメチルセルロース２９０６,,   ＊,ヒドロキシプロピルメチルセルロース２９０６,ヒドロキシプロピルメチルセルロース
803,8221,ヒドロキシプロピルメチルセルロース２９１０,,   ＊,ヒドロキシプロピルメチルセルロース２９１０,ヒドロキシプロピルメチルセルロース
804,109026,ヒドロキシプロピルメチルセルロースアセテートサクシネート,,,ヒドロキシプロピルメチルセルロースアセテートサクシネート,
805,122106,ヒドロキシプロピルメチルセルロース２９１０・酸化チタン・マクロゴール４００混合物,＊,   ＊,ヒドロキシプロピルメチルセルロース２９１０,ヒドロキシプロピルメチルセルロース
,,,,   ＊,酸化チタン,
,,,,   ＊,マクロゴール４００,"マクロゴール
ポリエチレングリコール"
806,008222   008223,ヒドロキシプロピルメチルセルロースフタレート,,   ＊,ヒドロキシプロピルメチルセルロースフタレート,
807,102977,ヒドロキノン,,,ヒドロキノン,
808,109265,ビニルピロリドン・酢酸ビニル共重合物,,,ビニルピロリドン・酢酸ビニル共重合物,ビニルピロリドン・酢酸ビニルコポリマー
809,105219,ピペロナール,,,ピペロナール,
810,8211,ピペロニルブトキシド,,,ピペロニルブトキシド,
811,1515,ヒマシ油,,   ＊,ヒマシ油,
812,101276,ヒマラヤスギ油,,,ヒマラヤスギ油,
813,107034,ヒマワリ油,,,ヒマワリ油,
814,1259,氷酢酸,,   ＊,氷酢酸,酢酸
815,109853,ピロ亜硫酸カリウム,,,ピロ亜硫酸カリウム,ピロ亜硫酸K
816,2310,ピロ亜硫酸ナトリウム,,   ＊,ピロ亜硫酸ナトリウム,ピロ亜硫酸Na
817,106654,ｄｌ－ピロリドンカルボン酸ナトリウム液,,,ｄｌ－ピロリドンカルボン酸ナトリウム液,ｄｌ－ピロリドンカルボン酸Na
818,520928,ピロリン酸四ナトリウム,,,ピロリン酸四ナトリウム,ピロリン酸4Na
819,502121,フィチン酸,,,フィチン酸,
820,105179,フィトステロール,,,フィトステロール,
821,1521,フェナセチン,,　 ＊,フェナセチン,
822,2317,Ｌ－フェニルアラニン,,   ＊,Ｌ－フェニルアラニン,
823,105151,フェニルエチルアルコール,,,フェニルエチルアルコール,
824,120009,フェニルエチルアルコール変性アルコール（95vol％）,   ＊,,フェニルエチルアルコール,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
825,120010,フェニルエチルアルコール変性アルコール（99vol％）,   ＊,,フェニルエチルアルコール,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
826,1534,フェノール,,    ＊,フェノール,
827,105136,フェノールレッド,,,フェノールレッド,
828,105500,フェロシアン化カリウム,,,フェロシアン化カリウム,フェロシアン化K
829,8405,フェンプロバメート,,,フェンプロバメート,
830,102899,複合ケイ酸アルミニウムカリウム粒,,,複合ケイ酸アルミニウムカリウム粒,ケイ酸Al/K
831,101088,ブタノール,,,ブタノール,
832,106241,２－ブタノール,,,２－ブタノール,
833,101815,フタル酸ジエチル,,,フタル酸ジエチル,
834,501115,フタル酸ジオクチル,,,フタル酸ジオクチル,
835,2326,フタル酸ジブチル,,,フタル酸ジブチル,
836,101884,フタル酸ジメチル,,,フタル酸ジメチル,
837,101097,ブチルヒドロキシアニソール,,,ブチルヒドロキシアニソール,BHA
838,8408,ブチルフタリルブチルグリコレート,,,ブチルフタリルブチルグリコレート,
839,100040,１，３－ブチレングリコール,,,１，３－ブチレングリコール,
840,1539,ブドウ酒,,   ＊,ブドウ酒,
841,1540,ブドウ糖,,   ＊,ブドウ糖,
842,120280,ブトウ糖果糖液糖,,,ブトウ糖果糖液糖,
843,111971,ブドウ糖水和物,,,ブドウ糖水和物,ブドウ糖
844,108906,部分アルファー化デンプン,,,部分アルファー化デンプン,
845,120050,部分水素添加大豆リン脂質,,,部分水素添加大豆リン脂質,"部分水添大豆リン脂質
部分水添ダイズリン脂質"
846,102419,フマル酸,,,フマル酸,
847,104325,フマル酸一ナトリウム,,,フマル酸一ナトリウム,フマル酸Na
848,120336,フマル酸ステアリルナトリウム,,,フマル酸ステアリルナトリウム,フマル酸ステアリルNa
849,122117,フマル酸・ステアリン酸・ポリビニルアセタールジエチルアミノアセテート・ヒドロキシプロピルメチルセルロース２９１０混合物,＊,,フマル酸,
,,,,   ＊,ステアリン酸,
,,,,,ポリビニルアセタールジエチルアミノアセテート,
,,,,   ＊,ヒドロキシプロピルメチルセルロース２９１０,ヒドロキシプロピルメチルセルロース
850,1544,フルオレセインナトリウム,,   ＊,フルオレセインナトリウム,フルオレセインNa
851,109857,"フルーツフレーバー(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、エタノール,
,,,Ｂ＊,,フルーツフレーバー（香料、酢酸エチル、酪酸エチル、酢酸イソアミル、酢酸ベンジル、グリセリン脂肪酸エステル、エタノール),
,,,Ｃ＊,,香料,
,,,,,酢酸エチル,
,,,,,酪酸エチル,
,,,,,酢酸イソアミル,
,,,,,酢酸ベンジル,
,,,,,グリセリン脂肪酸エステル,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
852,108494,プルラン,,,プルラン,
853,999999,"フレーバー GI(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、l-メントール、エタノール,
,,,Ｂ＊,,フレーバー GI(香料、l-メントール、ショ糖脂肪酸エステル、エタノール),
,,,Ｃ＊,,香料,
,,,,   ＊,l-メントール,
,,,,,ショ糖脂肪酸エステル,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
854,120281,プロセス油,,,プロセス油,
855,504322,プロパノール,,,プロパノール,
856,105628,プロピオン酸,,,プロピオン酸,
857,106741,プロピオン酸ナトリウム,,,プロピオン酸ナトリウム,プロピオン酸Na
858,2328,プロピレングリコール,,　 ＊,プロピレングリコール,
859,105633,プロピレングリコール脂肪酸エステル,,,プロピレングリコール脂肪酸エステル,
860,109287,粉糖,,,粉糖,
861,999999,粉末飴,,,粉末飴,飴
862,120020,粉末還元麦芽糖水アメ,,,粉末還元麦芽糖水アメ,還元麦芽糖水アメ
863,110538,粉末セルロース,,   ＊,粉末セルロース,セルロース
864,100038,１，２，６－ヘキサントリオール,,,１，２，６－ヘキサントリオール,
865,100105,ヘキシルデカノール,,,ヘキシルデカノール,
866,105064,ペクチン,,,ペクチン,
867,8600,ヘスペリジン,,,ヘスペリジン,
868,999999,ペパーミントエッセンス,,,ペパーミントエッセンス,
869,999999,ペパーミントパウダー,＊,,ペパーミント油,
,,,,   ＊,アラビアゴム末,アラビアゴム
